year,name,state,total_mwh,total_cust,no,type,saidi_nomed,saifi_nomed,caidi_nomed,circuits,voltage,nerc,gen_mwh,purchase_mwh,pv_mwh,wind_mwh,nm_mwh,pv_pct,wind_pct,nm_pct,circuit_pct
2015.0,Sedgwick County El Coop Assn Inc,KS,129674,6571,16920.0,Cooperative,101.39,1.3,77.992308,20.0,0.0,SPP,.,136523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Shakopee Public Utilities Comm,MN,405078,16847,16971.0,Municipal,41.89,0.5,83.78,32.0,0.0,MRO,.,425268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,"Shelby Energy Co-op, Inc",KY,480203,15854,17044.0,Cooperative,107.65,0.99,108.73737,41.0,0.0,SERC,.,498300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Shenandoah Valley Elec Coop,VA,2350356,91869,17066.0,Cooperative,158.4,1.6,99,132.0,1.0,SERC,.,2456406,0.0,0.0,0.0,0.0,0.0,0.0,0.7575757575757576
2015.0,Sierra Pacific Power Co,NV,8246176,334277,17166.0,Investor Owned,117,1.02,114.70588,371.0,0.0,WECC,5201809,4441944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,City of Siloam Springs - (AR),AR,256072,7257,17184.0,Municipal,18.95,0.2,94.75,15.0,0.0,SPP,.,267747,1.332,0.0,1.332,0.0005201662032553345,0.0,0.0005201662032553345,0.0
2015.0,Sioux Valley SW Elec Coop,SD,618071,19878,17267.0,Cooperative,151.93,1.12,135.65179,129.0,0.0,MRO,.,761208,22.992,3.75,26.742,0.0037199609753572004,0.0006067264116905663,0.004326687387047766,0.0
2015.0,South Carolina Electric&Gas Company,SC,22172583,694834,17539.0,Investor Owned,96.6,1.34,72.089552,797.0,0.0,SERC,19360639,4954820,885.823,0.0,885.823,0.003995127676374016,0.0,0.003995127676374016,0.0
2015.0,South Carolina Public Service Authority,SC,11191322,174051,17543.0,State,23.025,0.292,78.85274,279.0,279.0,SERC,21754665,5112789,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2015.0,South Kentucky Rural E C C,KY,1268204,66691,17564.0,Cooperative,162.87,1.71,95.245614,141.0,0.0,RFC,.,1320602,5.431,0.198,5.629,0.0004282434056350555,1.561263014467704e-05,0.0004438560357797326,0.0
2015.0,"Southeastern IL Elec Coop, Inc",IL,1055307,23955,17585.0,Cooperative,161.465,1.512,106.78902,113.0,1.0,RFC,.,1082906,1.0,0.0,1.0,9.475915539269615e-05,0.0,9.475915539269615e-05,0.8849557522123894
2015.0,Southern California Edison Co,CA,75438205,4990840,17609.0,Investor Owned,100.151,0.859,116.59022,4525.0,15.0,WECC,12161063,70487195,0.0,0.0,0.0,0.0,0.0,0.0,0.3314917127071823
2015.0,"Southern Iowa Elec Coop, Inc",IA,74990,4736,17643.0,Cooperative,117.324,1.074,109.24022,31.0,0.0,SERC,0,121736,0.0,6.61,14.898,0.0,0.00881450860114682,0.019866648886518203,0.0
2015.0,Southwest Arkansas E C C,AR,668506,26526,17671.0,Cooperative,248.4,1.791,138.69347,91.0,91.0,SERC,.,726067,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2015.0,Southwestern Electric Coop Inc - (IL),IL,420321,22679,17697.0,Cooperative,144,1.503,95.808383,84.0,0.0,SERC,1168,454490,201.107,0.815,201.922,0.04784605099435907,0.00019389942448747502,0.048039950418846546,0.0
2015.0,City of Springville - (UT),UT,248290,11091,17845.0,Municipal,35.461,0.5,70.922,22.0,0.0,WECC,5128,267002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,St Croix Electric Coop,WI,187000,10338,17868.0,Cooperative,54.475,0.401,135.84788,64.0,0.0,MRO,.,194000,0.14,0.0,0.14,7.486631016042782e-05,0.0,7.486631016042782e-05,0.0
2015.0,City of St George,UT,617837,29026,17874.0,Municipal,10.986,.,.,52.0,52.0,WECC,80260,774089,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2015.0,Stearns Cooperative Elec Assn,MN,502225,25879,18019.0,Cooperative,86.163,0.921,93.553746,117.0,116.0,MRO,12,524918,171.243,247.782,419.025,0.034096868933247045,0.04933685101299219,0.08343371994623923,99.14529914529915
2015.0,Steele-Waseca Cooperative Electric,MN,285510,11310,18047.0,Cooperative,33.55,0.56,59.910714,63.0,26.0,MRO,.,297547,49.906,953.677,1003.583,0.01747959791250744,0.3340257784315786,0.351505376344086,41.269841269841265
2015.0,South Central Power Company,OH,2493259,117261,18085.0,Cooperative,237.296,1.49,159.25906,209.0,0.0,RFC,.,2674368,251.873,0.0,251.873,0.010102159462775427,0.0,0.010102159462775427,0.0
2015.0,Sulphur Springs Valley E C Inc,AZ,792915,51267,18280.0,Cooperative,85.77,.,.,96.0,32.0,WECC,2925,871654,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333
2015.0,Suwannee Valley Elec Coop Inc,FL,499039,25415,18360.0,Cooperative,310.19,3.58,86.645251,39.0,0.0,FRCC,.,522704,45.441,0.0,45.748,0.009105701157624956,0.0,0.009167219395678492,0.0
2015.0,Taylor Electric Coop - (WI),WI,67496,4363,18383.0,Cooperative,81,.,.,48.0,0.0,MRO,23,71830,49.0,0.0,49.0,0.07259689463079294,0.0,0.07259689463079294,0.0
2015.0,T I P Rural Electric Coop,IA,153187,6347,18446.0,Cooperative,125.451,1.928,65.067946,21.0,0.0,MRO,.,161457,46.496,1.522,48.018,0.030352445050820243,0.0009935568945145475,0.03134600194533479,0.0
2015.0,"Talquin Electric Coop, Inc",FL,955069,53213,18449.0,Cooperative,222,3.17,70.031546,89.0,0.0,FRCC,206,1019555,278.0,0.0,278.0,0.029107844564110027,0.0,0.029107844564110027,0.0
2015.0,Tampa Electric Co,FL,19006474,718713,18454.0,Investor Owned,93.96,1.32,71.181818,770.0,758.0,FRCC,19016690,1206696,4305.0,0.0,4305.0,0.02265017698706241,0.0,0.02265017698706241,98.44155844155844
2015.0,Taylor County Rural E C C,KY,486181,26148,18498.0,Cooperative,70.9,0.9,78.777778,63.0,0.0,RFC,.,514002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Tipmont Rural Elec Member Corp,IN,513204,26121,18940.0,Cooperative,145.687,1.456,100.05975,62.0,7.0,RFC,.,531561,0.0,0.0,0.0,0.0,0.0,0.0,11.29032258064516
2015.0,"Tri-County Electric Coop, Inc",IL,371226,16122,18955.0,Cooperative,119.7,1.5,79.8,86.0,86.0,RFC,.,389063,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2015.0,The Toledo Edison Co,OH,2577326,99004,18997.0,Investor Owned,68.5,0.76,90.131579,249.0,240.0,RFC,1324871,2816065,0.0,0.0,0.0,0.0,0.0,0.0,96.3855421686747
2015.0,Powder River Energy Corp,WY,2526868,27162,19156.0,Cooperative,203,2.27,89.427313,116.0,0.0,WECC,.,2714491,100.496,10.097,110.593,0.003977097339473213,0.00039958557391996737,0.004376682913393181,0.0
2015.0,Tri-County Electric Coop,MN,288901,15685,19157.0,Cooperative,67.454,0.598,112.79933,78.0,0.0,MRO,.,383944,322.262,317.307,639.569,0.11154755435252907,0.10983243394796142,0.22137998830049047,0.0
2015.0,"Tri-County Electric Coop, Inc",TX,2713992,100883,19159.0,Cooperative,64.27,0.67,95.925373,131.0,0.0,TRE,.,2827162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,"Tri-County Electric Coop, Inc",FL,300178,17772,19161.0,Cooperative,265.56,3.08,86.220779,50.0,0.0,FRCC,.,319536,44.404,0.0,44.404,0.014792556416526196,0.0,0.014792556416526196,0.0
2015.0,Trico Electric Cooperative Inc,AZ,683232,43870,19189.0,Cooperative,62.9,0.694,90.634006,65.0,33.0,WECC,466,717942,8037.736,1.138,8038.874,1.1764285045196947,0.00016656128518570558,1.1765950658048803,50.76923076923077
2015.0,Umatilla Electric Coop Assn,OR,1580306,14679,19325.0,Cooperative,245.28,1.63,150.47853,113.0,0.0,WECC,.,1635668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,"UGI Utilities, Inc",PA,743704,60792,19390.0,Investor Owned,41,0.4,102.5,45.0,0.0,RFC,.,822487,47.993,0.0,47.993,0.006453239460860773,0.0,0.006453239460860773,0.0
2015.0,Tri-County Electric Coop,MI,335041,25654,19396.0,Cooperative,179,1.49,120.13423,62.0,0.0,RFC,.,354569,49.133,0.789,49.922,0.014664772371142637,0.0002354935664590304,0.014900265937601664,0.0
2015.0,Union Electric Membership Corp - (NC),NC,1296246,72399,19435.0,Cooperative,66.68,0.77,86.597403,121.0,0.0,SERC,.,1357773,115.505,0.0,115.505,0.008910731450666,0.0,0.008910731450666,0.0
2015.0,Union Electric Co - (MO),MO,35875728,1203538,19436.0,Investor Owned,96,0.77,124.67532,2245.0,0.0,SERC,42423476,2466696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Western Iowa Power Coop,IA,106631,5544,19437.0,Cooperative,36,0.48,75,52.0,52.0,MRO,200,113516,0.001,0.0,0.001,9.378135814162861e-07,0.0,9.378135814162861e-07,100.0
2015.0,"Southern Indiana R E C, Inc",IN,451810,9210,19445.0,Cooperative,81.8,0.037,2210.8108,27.0,0.0,RFC,.,464608,71.78,0.0,71.78,0.015887209225116754,0.0,0.015887209225116754,0.0
2015.0,United Electric Coop Service Inc - (TX),TX,2161034,79870,19490.0,Cooperative,90,0.994,90.54326,180.0,0.0,TRE,.,2274796,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,"Union Rural Electric Coop, Inc",OH,505193,9129,19501.0,Cooperative,89.7,1.335,67.191011,16.0,0.0,RFC,.,515186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Hawaiian Electric Co Inc,HI,6754083,302499,19547.0,Investor Owned,99.43,1.454,68.383769,416.0,5.0,HI,3734072,3352069,0.0,0.0,0.0,0.0,0.0,0.0,1.201923076923077
2015.0,Homer Electric Assn Inc,AK,471772,30837,19558.0,Cooperative,209.51,2.21,94.800905,34.0,0.0,AK,213,473751,62.243,16.963,79.206,0.013193449378089415,0.003595592786345947,0.01678904216443536,0.0
2015.0,Upper Peninsula Power Company,MI,782686,47991,19578.0,Investor Owned,121.9,1.1,110.81818,98.0,0.0,RFC,113142,768735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Upshur Rural Elec Coop Corp,TX,892495,45266,19579.0,Cooperative,967.3,5.01,193.07385,114.0,0.0,SPP,.,951742,63.38,0.014,63.394,0.00710144034420361,1.568636238858481e-06,0.007103008980442467,0.0
2015.0,Utilities Dist-Western IN REMC,IN,310036,18985,19667.0,Cooperative,215.82,1.73,124.75145,45.0,0.0,RFC,0,330013,46.675,0.0,46.675,0.015054703324775187,0.0,0.015054703324775187,0.0
2015.0,"UNS Electric, Inc",AZ,1628038,94203,19728.0,Investor Owned,72.351,0.967,74.820062,111.0,0.0,WECC,596970,1238045,15565.352,202.742,15768.094,0.9560803863300488,0.012453149127968757,0.9685335354580176,0.0
2015.0,Verendrye Electric Coop Inc,ND,568704,16002,19790.0,Cooperative,58.95,1.09,54.082569,102.0,102.0,MRO,0,588742,0.0,7.014,7.014,0.0,0.0012333305199189737,0.0012333305199189737,100.0
2015.0,"Vermont Electric Cooperative, Inc",VT,445990,38711,19791.0,Cooperative,210.52,1.88,111.97872,76.0,0.0,NPCC,.,511510,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,"Victoria Electric Coop, Inc",TX,408838,22307,19806.0,Cooperative,144.275,1.058,136.36578,55.0,0.0,TRE,.,440356,10.515,9.877,20.392,0.002571923353504322,0.0024158713231157572,0.00498779467662008,0.0
2015.0,"Valley Electric Assn, Inc",NV,498627,21249,19840.0,Cooperative,45.9,0.776,59.149485,30.0,0.0,WECC,.,540301,789.525,16.987,826.033,0.15833980109380358,0.0034067549490902015,0.16566150649684033,0.0
2015.0,Wake Electric Membership Corp,NC,727706,39493,19981.0,Cooperative,50.2,0.942,53.29087,74.0,43.0,SERC,.,756957,94.794,0.4,95.194,0.01302641451355355,5.496725325887103e-05,0.013081381766812424,58.108108108108105
2015.0,Walton Electric Member Corp,GA,2515162,123735,20065.0,Cooperative,95.04,1.311,72.494279,85.0,0.0,SERC,.,2593535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,City of Waseca - (MN),MN,59151,4166,20136.0,Municipal,22,0.34,64.705882,5.0,0.0,MRO,.,61571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Washington Elec Member Corp,GA,350004,15366,20146.0,Cooperative,221.95,.,.,40.0,40.0,SERC,.,358897,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2015.0,West Penn Power Company,PA,7720314,522981,20387.0,Investor Owned,168.4,1.18,142.71186,837.0,837.0,RFC,.,8214959,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2015.0,Western Massachusetts Electric Company,MA,1461468,163711,20455.0,Investor Owned,68.7,0.71,96.760563,218.0,0.0,NPCC,9788,1550703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,City of Westerville - (OH),OH,476071,16468,20477.0,Municipal,47.33,0.84,56.345238,27.0,0.0,RFC,.,507771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Northeastern Rural E M C,IN,1452803,29253,20603.0,Cooperative,122.373,1.608,76.102612,75.0,0.0,RFC,.,1479776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Wisconsin Electric Power Co,WI,23701516,1108864,20847.0,Investor Owned,51.4,1.54,33.376623,1670.0,0.0,RFC,26300661,10449691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Withlacoochee River Elec Coop,FL,3811169,207319,20885.0,Cooperative,109.64,1.47,74.585034,186.0,0.0,FRCC,.,3973446,4.62,0.0,4.62,0.0001212226484839691,0.0,0.0001212226484839691,0.0
2015.0,Wright-Hennepin Coop Elec Assn,MN,875335,49668,20996.0,Cooperative,43.51,0.52,83.673077,115.0,115.0,MRO,.,905436,2.556,6.129,8.685,0.00029200249047507524,0.0007001890704701628,0.000992191560945238,100.0
2015.0,Wyrulec Company,WY,117279,4515,21079.0,Cooperative,67.641,.,.,30.0,18.0,WECC,.,150086,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2015.0,Yampa Valley Electric Assn Inc,CO,524633,26409,21081.0,Cooperative,173,2.02,85.643564,123.0,0.0,WECC,.,560071,10.431,0.0,10.431,0.001988247022204093,0.0,0.001988247022204093,0.0
2015.0,"Southside Electric Coop, Inc",VA,936578,55402,21244.0,Cooperative,187.2,1.7,110.11765,126.0,0.0,SERC,.,977861,6.85,0.0,6.85,0.0007313859603791676,0.0,0.0007313859603791676,0.0
2015.0,"Mohave Electric Cooperative, I",AZ,657144,39887,21538.0,Cooperative,75.21,.,.,51.0,0.0,WECC,.,758968,230.38,0.0,230.38,0.035057765116930234,0.0,0.035057765116930234,0.0
2015.0,"Washington-St Tammany E C, Inc",LA,1005879,51137,21567.0,Cooperative,321.5,2.13,150.93897,102.0,0.0,SERC,.,1081839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,EnergyUnited Elec Member Corp,NC,2450392,125063,21632.0,Cooperative,98.5,0.963,102.28453,242.0,0.0,SERC,.,2675987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Westar Energy Inc,KS,9792558,375809,22500.0,Investor Owned,136.37,1.43,95.363636,898.0,24.0,SPP,12386653,3867843,0.0,0.0,0.0,0.0,0.0,0.0,2.6726057906458798
2015.0,Clark County Rural E M C - (IN),IN,469113,23066,22822.0,Cooperative,175.735,1.446,121.53181,44.0,0.0,RFC,.,484636,32.957,0.0,32.957,0.007025386207587511,0.0,0.007025386207587511,0.0
2015.0,Tucson Electric Power Co,AZ,9053067,417141,24211.0,Investor Owned,59.436,0.74,80.318919,419.0,4.0,WECC,11371377,3849816,92206.912,0.08,92206.992,1.0185157361588066,8.836784263277848e-07,1.018516619837233,0.9546539379474941
2015.0,Unitil Energy Systems,NH,647342,66124,24590.0,Investor Owned,112.73,1.579,71.393287,103.0,62.0,NPCC,.,710669,78.944,0.0,78.944,0.012195099344704963,0.0,0.012195099344704963,60.19417475728155
2015.0,Boone County Rural EMC,IN,342765,13132,24753.0,Cooperative,100.294,0.776,129.24485,47.0,0.0,RFC,.,352924,59.3,0.0,59.3,0.01730048283809607,0.0,0.01730048283809607,0.0
2015.0,Brunswick Electric Member Corp,NC,1327742,87431,24889.0,Cooperative,47.82,0.8,59.775,152.0,65.0,SERC,.,1386524,0.0,0.0,0.0,0.0,0.0,0.0,42.76315789473684
2015.0,Cass County Elec Coop Inc,ND,1142182,45353,24949.0,Cooperative,38.3,1.053,36.37227,39.0,10.0,MRO,.,1180667,133.91,55.936,189.846,0.011724050983118278,0.004897293075884579,0.016621344059002854,25.64102564102564
2015.0,Dakota Electric Association,MN,1792315,103977,25177.0,Cooperative,18.48,0.29,63.724138,164.0,0.0,MRO,.,1849856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Western Indiana Energy REMC,IN,626687,16755,25295.0,Cooperative,202.3,1.91,105.91623,70.0,0.0,RFC,.,650919,13.9,0.0,13.9,0.0022180131389353853,0.0,0.0022180131389353853,0.0
2015.0,Liberty Utilities (Granite State Electric) Corp,NH,493255,36647,26510.0,Investor Owned,75.366,0.716,105.25978,49.0,0.0,NPCC,.,504970,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,"Ravalli County Elec Coop, Inc",MT,145516,10086,26916.0,Cooperative,512.33,5.36,95.583955,19.0,0.0,WECC,.,155803,0.033,0.0,0.033,2.2677918579400203e-05,0.0,2.2677918579400203e-05,0.0
2015.0,Town of Stowe- (VT),VT,73704,4103,27316.0,Municipal,34.8,0.7,49.714286,7.0,0.0,NPCC,.,76596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Todd-Wadena Electric Coop,MN,157275,8557,27422.0,Cooperative,34.31,0.57,60.192982,58.0,0.0,MRO,0,166471,15.198,68.64,83.838,0.009663328564616118,0.04364329995231283,0.053306628516928946,0.0
2015.0,Clatskanie Peoples Util Dist,OR,905719,4570,28541.0,Political Subdivision,52.58,.,.,10.0,0.0,WECC,64873,1014278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Okefenoke Rural El Member Corp,GA,388075,25335,31833.0,Cooperative,188.733,2.253,83.76964,42.0,28.0,SERC,.,582213,13.582,0.0,13.582,0.0034998389486568322,0.0,0.0034998389486568322,66.66666666666666
2015.0,Great Lakes Energy Coop,MI,1409297,123199,38084.0,Cooperative,175.04,1.35,129.65926,245.0,0.0,MRO,164,1470132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,"Dixie Escalante R E A, Inc",UT,386024,15680,40165.0,Cooperative,46,0.54,85.185185,50.0,0.0,WECC,.,442030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Rappahannock Electric Coop,VA,4371144,158514,40228.0,Cooperative,102.37,1.24,82.556452,339.0,5.0,SERC,.,4585910,0.0,0.0,0.0,0.0,0.0,0.0,1.4749262536873156
2015.0,Minnesota Valley Coop L&P Assn,MN,196675,5267,40304.0,Cooperative,71,.,.,58.0,58.0,MRO,.,208094,41.76,144.21,185.97,0.021232998601754163,0.07332401169441972,0.09455701029617389,100.0
2015.0,Columbia River Peoples Ut Dist,OR,444004,18835,40438.0,Political Subdivision,89.648,0.809,110.81335,23.0,0.0,WECC,.,460061,49.608,0.0,49.608,0.011172872316465616,0.0,0.011172872316465616,0.0
2015.0,Entergy Texas Inc.,TX,17748084,432372,55937.0,Investor Owned,204.8,1.692,121.04019,490.0,0.0,SERC,8620430,15986200,2.509,0.0,2.509,1.4136737238791523e-05,0.0,1.4136737238791523e-05,0.0
2015.0,Black Hills/Colorado Elec.Util,CO,1918199,94835,56146.0,Investor Owned,81.834,1.257,65.102625,121.0,0.0,WECC,141776,1952625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015.0,Liberty Utilities,CA,527811,47867,57483.0,Investor Owned,357.5,2.01,177.8607,42.0,0.0,WECC,546,577314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,Adams Electric Coop,IL,169145.0,8640.0,97.0,Cooperative,143.4,1.805,79.445983,47.0,47.0,SERC,4705,177628,0.0,5.0,5.0,0.0,0.0029560436312039964,0.0029560436312039964,100.0
2014.0,Adams-Columbia Electric Coop,WI,517644.0,36425.0,108.0,Cooperative,63.179,0.667,94.721139,91.0,16.0,MRO,.,539123,256.0,72.0,328.0,0.04945483768767724,0.013909173099659226,0.06336401078733647,17.582417582417584
2014.0,Agralite Electric Coop,MN,234254.0,5157.0,155.0,Cooperative,63.3,0.7,90.428571,61.0,0.0,MRO,277,247304,77.94,204.85,282.79,0.03327157700615571,0.08744781305762121,0.12071939006377692,0.0
2014.0,Alger-Delta Coop Electric Assn,MI,74302.0,9948.0,305.0,Cooperative,476.2,1.44,330.69444,17.0,0.0,MISO,0,83542,0.034,0.012,0.05,4.5759198944846715e-05,1.6150305509945897e-05,6.729293962477457e-05,0.0
2014.0,"Allamakee-Clayton El Coop, Inc",IA,131438.0,9943.0,329.0,Cooperative,97.11,0.678,143.23009,53.0,0.0,MRO,.,149186,154.305,2.065,156.37,0.11739755626226814,0.001571082944049666,0.11896863920631781,0.0
2014.0,Altamaha Electric Member Corp,GA,411676.0,20053.0,407.0,Cooperative,50.5,0.9,56.111111,57.0,4.0,SERC,.,439055,1.0,0.0,1.0,0.00024290947249778954,0.0,0.00024290947249778954,7.017543859649122
2014.0,City of Ames - (IA),IA,626940.0,25401.0,554.0,Municipal,63.55,0.52,122.21154,43.0,0.0,MRO,281072,450433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,Amicalola Electric Member Corp,GA,733538.0,46730.0,562.0,Cooperative,355.6,2.6,136.76923,52.0,0.0,SERC,.,766146,32.584,0.0,32.584,0.004442032996245593,0.0,0.004442032996245593,0.0
2014.0,City of Anaheim - (CA),CA,2466538.0,115666.0,590.0,Municipal,48.5,0.8,60.625,114.0,114.0,WECC,484994,3270770,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2014.0,Anchorage Municipal Light and Power,AK,1012784.0,30791.0,599.0,Municipal,82,0.7,117.14286,67.0,0.0,AK,1002616,127651,0.0,0.021,0.021,0.0,2.0734924722349487e-06,2.0734924722349487e-06,0.0
2014.0,City of Anderson - (IN),IN,853462.0,34042.0,636.0,Municipal,169.63,1.3,130.48462,41.0,0.0,RFC,.,864574,0.838,0.0,0.838,9.81883200423686e-05,0.0,9.81883200423686e-05,0.0
2014.0,Connexus Energy,MN,1979438.0,128998.0,689.0,Cooperative,23.421,0.355,65.974648,201.0,,MRO,.,2349589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,Arizona Public Service Co,AZ,27584533.0,1163079.0,803.0,Investor Owned,79,0.79,100,1293.0,,WECC,26987843,7239997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,Entergy Arkansas Inc,AR,21049257.0,701085.0,814.0,Investor Owned,260.7,1.717,151.8346,1174.0,0.0,SERC,25879393,6642409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,Atlantic City Electric Co,NJ,4455820.0,448497.0,963.0,Investor Owned,123,1.2,102.5,355.0,0.0,RFC,.,7499789,8065.009,19.728,8084.737,0.18099943444753153,0.00044274678959203926,0.18144218123712358,0.0
2014.0,Austin Energy,TX,12502512.0,442187.0,1015.0,Municipal,50.09,0.66,75.893939,387.0,0.0,TRE,8323796,2853967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,BARC Electric Coop Inc,VA,181239.0,12629.0,1062.0,Cooperative,118.35,1.704,69.454225,43.0,0.0,SERC,.,195904,3.822,0.0,3.822,0.002108817638587721,0.0,0.002108817638587721,0.0
2014.0,Baltimore Gas & Electric Co,MD,12270475.0,868213.0,1167.0,Investor Owned,71,0.77,92.207792,1392.0,50.0,RFC,.,14339112,1756.751,0.0,1756.751,0.01431689482273506,0.0,0.01431689482273506,3.5919540229885056
2014.0,Emera Maine,ME,519214.0,36259.0,1179.0,Investor Owned,354,2.673,132.43547,252.0,252.0,NPCC,.,407321,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2014.0,Barron Electric Coop,WI,345269.0,18105.0,1251.0,Cooperative,165.06,1.466,112.59209,34.0,0.0,MRO,28,365382,3.162,0.543,3.705,0.00091580767459575,0.00015726868036226827,0.0010730763549580183,0.0
2014.0,"Bartlett Electric Coop, Inc",TX,199543.0,11080.0,1273.0,Cooperative,62.22,0.987,63.039514,30.0,0.0,TRE,.,211808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,Bartholomew County Rural E M C,IN,415714.0,11228.0,1283.0,Cooperative,191.99,1.26,152.37302,30.0,0.0,RFC,.,427251,0.01,0.0,0.01,2.4054999350515017e-06,0.0,2.4054999350515017e-06,0.0
2014.0,"Beltrami Electric Coop, Inc",MN,399769.0,20523.0,1529.0,Cooperative,108.19,1.18,91.686441,75.0,0.0,MRO,.,497514,12.8,9.6,22.4,0.0032018490678366756,0.002401386800877507,0.005603235868714182,0.0
2014.0,PUD No 1 of Benton County,WA,1781322.0,50053.0,1579.0,Political Subdivision,21.9,0.21,104.28571,135.0,0.0,WECC,.,2579070,97.03,2.658,99.688,0.005447078068984721,0.00014921502120335346,0.005596293090188074,0.0
2014.0,Berkeley Electric Coop Inc,SC,2095651.0,88111.0,1613.0,Cooperative,160,2.08,76.923077,180.0,180.0,SERC,.,2182632,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2014.0,Blue Ridge Elec Member Corp - (NC),NC,1100324.0,74751.0,1889.0,Cooperative,65.5,0.95,68.947368,101.0,0.0,SERC,.,1366518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,Blue Ridge Electric Coop Inc - (SC),SC,1054720.0,63819.0,1890.0,Cooperative,113.65,.,.,137.0,0.0,SERC,.,1102975,9.842,0.0,9.842,0.0009331386529126213,0.0,0.0009331386529126213,0.0
2014.0,Boone Electric Coop,MO,571070.0,30781.0,2001.0,Cooperative,52.29,0.66,79.227273,63.0,61.0,SERC,.,596580,52.96,0.703,53.663,0.00927381932162432,0.00012310224665977902,0.009396921568284098,96.82539682539682
2014.0,Butler Rural Electric Coop Inc - (OH),OH,219877.0,11227.0,2651.0,Cooperative,97.34,1.11,87.693694,49.0,0.0,RFC,.,231545,32.09,0.026,32.116,0.014594523301664114,1.18247929524234e-05,0.014606348094616537,0.0
2014.0,"Carbon Power & Light, Inc",WY,123319.0,6075.0,2998.0,Cooperative,355.7,2.79,127.49104,33.0,0.0,WECC,.,133284,0.0,19.7,19.7,0.0,0.015974829507213,0.015974829507213,0.0
2014.0,Duke Energy Progress - (NC),NC,37506433.0,1303473.0,3046.0,Investor Owned,124,1.22,101.63934,1058.0,1058.0,SERC,59570127,6022212,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2014.0,Carroll Electric Member Corp - (GA),GA,1060888.0,49693.0,3081.0,Cooperative,97,1.46,66.438356,90.0,43.0,SERC,.,1104387,0.0,0.0,0.0,0.0,0.0,0.0,47.77777777777778
2014.0,Carroll Electric Coop Corp - (AR),AR,1734345.0,80454.0,3093.0,Cooperative,109.8,1.48,74.189189,165.0,0.0,SPP,.,1974101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014.0,City of Carthage - (MO),MO,287080.0,7573.0,3113.0,Municipal,45.813,1.131,40.506631,17.0,16.0,SPP,-624,301717,0.0,0.0,0.0,0.0,0.0,0.0,94.11764705882352
